CustomerID,Recency,Monetary,Frequency,cluster,silhouette,Segment
CUST5125,64,3580,6,1,0.16343605703279881,Loyal Mid-Value Customers
CUST5126,176,1901,4,1,0.5334312271762074,Loyal Mid-Value Customers
CUST5127,96,199,1,3,0.5905257979028748,Occasional Low-Value Customers
CUST5128,112,5995,4,2,0.38873018929276,High-Value / VIP Customers
CUST5129,652,2113,2,0,0.27761484301964084,Lost / Dormant Low-Value
CUST5130,426,640,2,3,0.35648593347933594,Occasional Low-Value Customers
CUST5131,873,798,1,0,0.5944095490817348,Lost / Dormant Low-Value
CUST5133,419,6158,4,2,0.3980884262651495,High-Value / VIP Customers
CUST5135,512,2891,5,1,0.2606265890024414,Loyal Mid-Value Customers
CUST5136,468,3513,2,2,-0.05588539585325098,High-Value / VIP Customers
CUST5137,442,3996,1,3,0.08346391125376484,Occasional Low-Value Customers
CUST5138,691,1305,3,0,0.1903130008721932,Lost / Dormant Low-Value
CUST5139,276,458,1,3,0.5533055559141035,Occasional Low-Value Customers
CUST5140,28,5689,3,2,0.38682265804415644,High-Value / VIP Customers
CUST5142,94,4995,1,2,0.1257672993793448,High-Value / VIP Customers
CUST5143,332,545,2,3,0.5138722873675544,Occasional Low-Value Customers
CUST5144,197,6507,5,2,0.3309202376182304,High-Value / VIP Customers
CUST5145,40,645,1,3,0.56138021038707,Occasional Low-Value Customers
CUST5146,650,1917,4,1,0.24169592285481878,Loyal Mid-Value Customers
CUST5147,395,1393,2,3,0.40192036084792687,Occasional Low-Value Customers
CUST5148,191,2538,3,1,0.3154120847694972,Loyal Mid-Value Customers
CUST5150,581,258,1,0,0.22992968769662825,Lost / Dormant Low-Value
CUST5151,733,798,1,0,0.5145670179943942,Lost / Dormant Low-Value
CUST5153,266,1215,3,1,0.2343359815227844,Loyal Mid-Value Customers
CUST5154,532,915,2,0,-0.006731180218393095,Lost / Dormant Low-Value
CUST5155,342,217,2,3,0.4968983679893285,Occasional Low-Value Customers
CUST5156,425,2509,4,1,0.4175538724223173,Loyal Mid-Value Customers
CUST5158,858,387,1,0,0.5896631174926186,Lost / Dormant Low-Value
CUST5160,53,459,3,1,0.11520279560443557,Loyal Mid-Value Customers
CUST5161,82,2652,3,1,0.2999724754680975,Loyal Mid-Value Customers
CUST5162,648,240,1,0,0.38470710729746177,Lost / Dormant Low-Value
CUST5163,694,1092,2,0,0.41252529427936,Lost / Dormant Low-Value
CUST5164,267,1535,3,1,0.2690237561616423,Loyal Mid-Value Customers
CUST5165,428,5762,4,2,0.3693313058258394,High-Value / VIP Customers
CUST5166,1037,125,1,0,0.5653571064540948,Lost / Dormant Low-Value
CUST5167,342,999,1,3,0.46532007485463306,Occasional Low-Value Customers
CUST5168,296,2777,2,3,0.20798075326163443,Occasional Low-Value Customers
CUST5169,604,995,1,0,0.28695638507652055,Lost / Dormant Low-Value
CUST5171,496,1214,4,1,0.3795712656340335,Loyal Mid-Value Customers
CUST5172,48,654,3,1,0.14651250352239598,Loyal Mid-Value Customers
CUST5173,55,1918,5,1,0.46478583063991136,Loyal Mid-Value Customers
CUST5174,928,198,1,0,0.5889318892234899,Lost / Dormant Low-Value
CUST5175,741,944,3,0,0.2782333404852637,Lost / Dormant Low-Value
CUST5176,273,564,3,1,0.12253654022493092,Loyal Mid-Value Customers
CUST5177,1015,1145,1,0,0.5729283141282494,Lost / Dormant Low-Value
CUST5178,143,2435,2,3,0.24917244660904145,Occasional Low-Value Customers
CUST5179,65,240,1,3,0.5747417676764852,Occasional Low-Value Customers
CUST5180,309,448,2,3,0.5208540241632016,Occasional Low-Value Customers
CUST5182,262,2175,2,3,0.3174155476977,Occasional Low-Value Customers
CUST5183,288,718,2,3,0.5252634796447035,Occasional Low-Value Customers
CUST5184,292,1891,4,1,0.5154800437032808,Loyal Mid-Value Customers
CUST5185,342,735,2,3,0.5060115406972376,Occasional Low-Value Customers
CUST5186,25,1045,3,1,0.19728356410090894,Loyal Mid-Value Customers
CUST5187,308,4754,3,2,0.32656025911598513,High-Value / VIP Customers
CUST5188,904,400,1,0,0.5973988460129356,Lost / Dormant Low-Value
CUST5189,221,3596,1,3,0.23574562351468348,Occasional Low-Value Customers
CUST5190,473,360,1,3,0.15027716965456667,Occasional Low-Value Customers
CUST5192,182,648,3,1,0.15723633834205145,Loyal Mid-Value Customers
CUST5194,135,730,3,1,0.17419512982591134,Loyal Mid-Value Customers
CUST5195,315,763,2,3,0.5159061493470165,Occasional Low-Value Customers
CUST5196,988,198,1,0,0.5824309268070422,Lost / Dormant Low-Value
CUST5197,529,796,1,0,0.059515351438829654,Lost / Dormant Low-Value
CUST5198,865,258,1,0,0.585598526377553,Lost / Dormant Low-Value
CUST5200,357,863,3,1,0.14610653107046248,Loyal Mid-Value Customers
CUST5201,282,426,2,3,0.5266719400956907,Occasional Low-Value Customers
CUST5203,576,1925,3,1,0.09483706029598504,Loyal Mid-Value Customers
CUST5204,240,1003,2,3,0.51284430172762,Occasional Low-Value Customers
CUST5205,348,1998,1,3,0.37111986599372226,Occasional Low-Value Customers
CUST5206,35,1390,5,1,0.4680883236922802,Loyal Mid-Value Customers
CUST5207,463,100,1,3,0.17566824697125968,Occasional Low-Value Customers
CUST5208,502,1012,3,1,0.10555212751949816,Loyal Mid-Value Customers
CUST5209,1077,447,1,0,0.5619002323750508,Lost / Dormant Low-Value
CUST5210,463,645,1,3,0.18674079692674833,Occasional Low-Value Customers
CUST5211,833,118,1,0,0.5661422169002102,Lost / Dormant Low-Value
CUST5212,473,3100,3,1,0.19260146937785808,Loyal Mid-Value Customers
CUST5213,21,4512,3,2,0.20319609137390626,High-Value / VIP Customers
CUST5214,846,916,2,0,0.5415765050257664,Lost / Dormant Low-Value
CUST5215,877,1446,2,0,0.5287004039413512,Lost / Dormant Low-Value
CUST5216,360,360,1,3,0.4385566728766022,Occasional Low-Value Customers
CUST5217,158,2075,4,1,0.531280754809538,Loyal Mid-Value Customers
CUST5219,149,2994,2,3,0.1593956194631224,Occasional Low-Value Customers
CUST5220,331,297,1,3,0.48171089159182806,Occasional Low-Value Customers
CUST5221,120,4275,4,2,0.0729667887777699,High-Value / VIP Customers
CUST5222,453,576,3,1,0.06801001166999601,Loyal Mid-Value Customers
CUST5224,436,199,1,3,0.2597108714191093,Occasional Low-Value Customers
CUST5226,110,1281,3,1,0.2563173351851493,Loyal Mid-Value Customers
CUST5227,151,872,3,1,0.20072239015256627,Loyal Mid-Value Customers
CUST5228,568,698,2,0,0.1253895449845217,Lost / Dormant Low-Value
CUST5229,441,8391,3,2,0.42451221912372544,High-Value / VIP Customers
CUST5230,766,634,2,0,0.49731774381253807,Lost / Dormant Low-Value
CUST5231,578,10070,3,2,0.36185366615052417,High-Value / VIP Customers
CUST5232,778,100,1,0,0.5347085828510721,Lost / Dormant Low-Value
CUST5233,478,354,2,3,0.19891910788579567,Occasional Low-Value Customers
CUST5234,325,1193,3,1,0.20811175487077704,Loyal Mid-Value Customers
CUST5236,114,4123,3,2,0.12053891110050236,High-Value / VIP Customers
CUST5238,172,948,2,3,0.5039913297367989,Occasional Low-Value Customers
CUST5239,480,458,1,3,0.12702680749127873,Occasional Low-Value Customers
CUST5240,384,84,2,3,0.41300925728118554,Occasional Low-Value Customers
CUST5241,637,3996,1,0,0.15318849155593928,Lost / Dormant Low-Value
CUST5242,362,534,2,3,0.48834514605458734,Occasional Low-Value Customers
CUST5243,273,597,1,3,0.5587431660539697,Occasional Low-Value Customers
CUST5244,289,326,2,3,0.5214753931673124,Occasional Low-Value Customers
CUST5245,240,229,1,3,0.5701580849993632,Occasional Low-Value Customers
CUST5246,76,4160,3,2,0.121302860492011,High-Value / VIP Customers
CUST5247,306,497,2,3,0.5226545996699005,Occasional Low-Value Customers
CUST5249,133,417,2,3,0.4994689507878301,Occasional Low-Value Customers
CUST5250,89,799,2,3,0.4679802733213889,Occasional Low-Value Customers
CUST5251,129,2005,6,1,0.35036675705323034,Loyal Mid-Value Customers
CUST5252,898,2321,3,0,0.30984608205569386,Lost / Dormant Low-Value
CUST5253,758,298,1,0,0.5331831868920874,Lost / Dormant Low-Value
CUST5254,71,1228,3,1,0.23907827714122165,Loyal Mid-Value Customers
CUST5255,746,1145,1,0,0.5107954576503344,Lost / Dormant Low-Value
CUST5256,268,795,2,3,0.5256655262534696,Occasional Low-Value Customers
CUST5257,435,199,1,3,0.2624723242965397,Occasional Low-Value Customers
CUST5258,111,496,3,1,0.12848213661616223,Loyal Mid-Value Customers
CUST5262,224,958,2,3,0.5155946069164704,Occasional Low-Value Customers
CUST5263,13,2431,3,1,0.27678941394836054,Loyal Mid-Value Customers
CUST5264,225,499,2,3,0.5302568723232137,Occasional Low-Value Customers
CUST5265,379,4255,5,2,0.007103302827166152,High-Value / VIP Customers
CUST5266,973,177,1,0,0.5838992423325405,Lost / Dormant Low-Value
CUST5267,417,566,2,3,0.3766685157779023,Occasional Low-Value Customers
CUST5268,685,2395,2,0,0.303585666724867,Lost / Dormant Low-Value
CUST5269,1054,600,1,0,0.5726817845083378,Lost / Dormant Low-Value
CUST5270,46,1179,3,1,0.22349315053767768,Loyal Mid-Value Customers
CUST5271,195,295,1,3,0.5966934333471962,Occasional Low-Value Customers
CUST5272,190,4354,3,2,0.2169783348870398,High-Value / VIP Customers
CUST5273,127,297,1,3,0.6088545565017518,Occasional Low-Value Customers
CUST5274,544,902,4,1,0.3285389554477986,Loyal Mid-Value Customers
CUST5276,412,118,1,3,0.31663255918902783,Occasional Low-Value Customers
CUST5277,152,129,1,3,0.5963190471815624,Occasional Low-Value Customers
CUST5278,91,649,3,1,0.15455956077702623,Loyal Mid-Value Customers
CUST5279,874,1596,1,0,0.5469060657394142,Lost / Dormant Low-Value
CUST5280,763,228,2,0,0.47561120486579866,Lost / Dormant Low-Value
CUST5281,104,1066,2,3,0.4583742156390405,Occasional Low-Value Customers
CUST5282,76,1529,4,1,0.5010750613283939,Loyal Mid-Value Customers
CUST5284,140,1062,3,1,0.2313279545811098,Loyal Mid-Value Customers
CUST5285,135,1203,2,3,0.4611257199014421,Occasional Low-Value Customers
CUST5286,178,1102,3,1,0.2375981288944703,Loyal Mid-Value Customers
CUST5288,858,220,1,0,0.5816344664838022,Lost / Dormant Low-Value
CUST5289,311,4442,5,2,0.04980304330916804,High-Value / VIP Customers
CUST5291,678,715,3,0,0.20674860237978093,Lost / Dormant Low-Value
CUST5292,1021,1197,1,0,0.5690346320794739,Lost / Dormant Low-Value
CUST5293,320,295,1,3,0.49681204752455105,Occasional Low-Value Customers
CUST5294,530,597,1,0,0.0653678399331942,Lost / Dormant Low-Value
CUST5296,230,387,1,3,0.5850832456444777,Occasional Low-Value Customers
CUST5297,64,4942,3,2,0.3147130174395095,High-Value / VIP Customers
CUST5298,179,223,2,3,0.5090779491854591,Occasional Low-Value Customers
CUST5299,91,6108,4,2,0.3897564070135167,High-Value / VIP Customers
CUST5300,426,7390,4,2,0.4200151272998581,High-Value / VIP Customers
CUST5301,719,199,1,0,0.48865338420508064,Lost / Dormant Low-Value
CUST5302,509,320,1,0,-0.017073395545916387,Lost / Dormant Low-Value
CUST5303,614,199,1,0,0.3112661053842099,Lost / Dormant Low-Value
CUST5304,740,398,1,0,0.5213061372561141,Lost / Dormant Low-Value
CUST5305,439,5740,2,2,0.4009519455798941,High-Value / VIP Customers
CUST5306,332,735,2,3,0.5104438636868105,Occasional Low-Value Customers
CUST5307,367,1128,2,3,0.46401008182401327,Occasional Low-Value Customers
CUST5308,378,757,3,1,0.12109420457685355,Loyal Mid-Value Customers
CUST5309,589,120,1,0,0.24463394265275842,Lost / Dormant Low-Value
CUST5311,443,1298,2,3,0.2945984311449054,Occasional Low-Value Customers
CUST5312,358,745,1,3,0.4468490446553902,Occasional Low-Value Customers
CUST5313,143,3655,2,2,-0.027504102342209364,High-Value / VIP Customers
CUST5314,507,1596,1,0,-0.02678225688622589,Lost / Dormant Low-Value
CUST5315,159,1197,1,3,0.5959198243263769,Occasional Low-Value Customers
CUST5316,238,118,1,3,0.5626749909786241,Occasional Low-Value Customers
CUST5317,142,4288,3,2,0.18509248451301288,High-Value / VIP Customers
CUST5318,702,59,1,0,0.455925876340331,Lost / Dormant Low-Value
CUST5319,685,480,1,0,0.45613944451690147,Lost / Dormant Low-Value
CUST5320,438,480,2,3,0.32027391580133724,Occasional Low-Value Customers
CUST5322,491,99,1,3,0.08241194863072576,Occasional Low-Value Customers
CUST5324,9,4833,6,2,0.03382816399696441,High-Value / VIP Customers
CUST5325,546,5293,3,2,0.3510134355329925,High-Value / VIP Customers
CUST5327,346,319,2,3,0.5003263683855593,Occasional Low-Value Customers
CUST5328,341,1747,4,1,0.493368720043361,Loyal Mid-Value Customers
CUST5329,821,298,1,0,0.5729594977785316,Lost / Dormant Low-Value
CUST5332,292,1714,2,3,0.4032877164838503,Occasional Low-Value Customers
CUST5333,101,447,1,3,0.5997550159762917,Occasional Low-Value Customers
CUST5334,218,360,1,3,0.5902798647169174,Occasional Low-Value Customers
CUST5335,982,995,1,0,0.5863450392169751,Lost / Dormant Low-Value
CUST5336,4,4216,2,2,0.14090464010786274,High-Value / VIP Customers
CUST5338,263,3317,3,1,0.1911437308468568,Loyal Mid-Value Customers
CUST5339,135,3140,2,3,0.13648851984960894,Occasional Low-Value Customers
CUST5340,600,1661,2,0,0.20006949533122037,Lost / Dormant Low-Value
CUST5342,622,867,3,0,0.09905871326533464,Lost / Dormant Low-Value
CUST5343,832,1995,1,0,0.4944105561679737,Lost / Dormant Low-Value
CUST5345,165,836,2,3,0.5090629739117862,Occasional Low-Value Customers
CUST5346,644,3596,1,0,0.1825114540755432,Lost / Dormant Low-Value
CUST5347,121,2723,5,1,0.3758520435789553,Loyal Mid-Value Customers
CUST5348,682,5674,3,2,0.33038167766514503,High-Value / VIP Customers
CUST5349,12,295,2,3,0.40943482840050377,Occasional Low-Value Customers
CUST5350,778,240,1,0,0.5451319725966104,Lost / Dormant Low-Value
CUST5351,63,796,1,3,0.5727822586561924,Occasional Low-Value Customers
CUST5352,995,295,1,0,0.5854599675825991,Lost / Dormant Low-Value
CUST5353,367,1742,3,1,0.24231931827269967,Loyal Mid-Value Customers
CUST5354,262,1293,2,3,0.47777171790266093,Occasional Low-Value Customers
CUST5355,1006,399,1,0,0.5859738694287153,Lost / Dormant Low-Value
CUST5356,53,795,2,3,0.43975698109862876,Occasional Low-Value Customers
CUST5357,883,745,2,0,0.5510644797832697,Lost / Dormant Low-Value
CUST5358,2,899,1,3,0.5256141979179106,Occasional Low-Value Customers
CUST5359,859,160,1,0,0.5778902076408086,Lost / Dormant Low-Value
CUST5361,4,1233,3,1,0.20970143624412926,Loyal Mid-Value Customers
CUST5362,979,516,1,0,0.5943323574652911,Lost / Dormant Low-Value
CUST5363,87,1048,3,1,0.21994897424272,Loyal Mid-Value Customers
CUST5364,91,396,1,3,0.593827177864157,Occasional Low-Value Customers
CUST5365,773,505,2,0,0.4990699830901394,Lost / Dormant Low-Value
CUST5366,5,1709,4,1,0.4714268403101764,Loyal Mid-Value Customers
CUST5367,407,320,1,3,0.3399681531426813,Occasional Low-Value Customers
CUST5368,347,80,1,3,0.4412628261029926,Occasional Low-Value Customers
CUST5369,622,320,1,0,0.33542428924297346,Lost / Dormant Low-Value
CUST5370,462,295,1,3,0.18548148314863297,Occasional Low-Value Customers
CUST5371,124,5190,3,2,0.375447297491878,High-Value / VIP Customers
CUST5372,1000,3996,1,0,0.35179836715109136,Lost / Dormant Low-Value
CUST5373,336,694,3,1,0.12622575612412698,Loyal Mid-Value Customers
CUST5374,61,99,1,3,0.5661450434601069,Occasional Low-Value Customers
CUST5375,134,471,2,3,0.5013014225367907,Occasional Low-Value Customers
CUST5376,351,999,1,3,0.4506740070359246,Occasional Low-Value Customers
CUST5377,228,10413,5,2,0.3285325462901107,High-Value / VIP Customers
CUST5378,82,566,2,3,0.46924803200255605,Occasional Low-Value Customers
CUST5379,548,2911,3,1,0.18164114416257243,Loyal Mid-Value Customers
CUST5382,45,129,1,3,0.5576600739210951,Occasional Low-Value Customers
CUST5383,472,2917,2,3,0.11408988161798872,Occasional Low-Value Customers
CUST5384,86,2706,6,1,0.2814859899031245,Loyal Mid-Value Customers
CUST5385,721,440,1,0,0.5025657248889779,Lost / Dormant Low-Value
CUST5386,56,160,1,3,0.5660461755595946,Occasional Low-Value Customers
CUST5388,185,1517,5,1,0.49620073204335535,Loyal Mid-Value Customers
CUST5389,528,718,2,0,-0.02404184765736469,Lost / Dormant Low-Value
CUST5390,511,1916,2,3,0.06392589380210399,Occasional Low-Value Customers
CUST5391,305,3848,4,2,-0.06579572477432621,High-Value / VIP Customers
CUST5392,363,3219,6,1,0.19589325632516108,Loyal Mid-Value Customers
CUST5393,259,645,1,3,0.5708046218313527,Occasional Low-Value Customers
CUST5394,354,6226,3,2,0.4614632091149739,High-Value / VIP Customers
CUST5395,82,645,2,3,0.46818891826279735,Occasional Low-Value Customers
CUST5396,898,715,2,0,0.5526378548758435,Lost / Dormant Low-Value
CUST5397,813,75,1,0,0.5534775533925835,Lost / Dormant Low-Value
CUST5398,734,499,2,0,0.46319423515825586,Lost / Dormant Low-Value
CUST5399,1054,3996,1,0,0.35874670103229284,Lost / Dormant Low-Value
CUST5400,222,1091,3,1,0.22914945392409983,Loyal Mid-Value Customers
CUST5401,994,1798,1,0,0.5365894869899783,Lost / Dormant Low-Value
CUST5402,90,360,1,3,0.5926198741999699,Occasional Low-Value Customers
CUST5403,568,3237,2,0,0.07128602630770378,Lost / Dormant Low-Value
CUST5404,69,1227,4,1,0.4793066526734913,Loyal Mid-Value Customers
CUST5405,316,995,1,3,0.5028823988925226,Occasional Low-Value Customers
CUST5406,579,899,1,0,0.2233345926674441,Lost / Dormant Low-Value
CUST5407,320,59,1,3,0.4783003201971405,Occasional Low-Value Customers
CUST5408,361,486,3,1,0.08243708519488421,Loyal Mid-Value Customers
CUST5409,202,2655,3,1,0.3121447614096003,Loyal Mid-Value Customers
CUST5410,357,3261,5,1,0.2408650715879795,Loyal Mid-Value Customers
CUST5411,169,740,3,1,0.17611741161517605,Loyal Mid-Value Customers
CUST5412,291,824,3,1,0.16491485397918382,Loyal Mid-Value Customers
CUST5413,41,1395,2,3,0.37255780884256157,Occasional Low-Value Customers
CUST5414,681,149,1,0,0.43437520422763914,Lost / Dormant Low-Value
CUST5415,637,2286,3,0,0.01020658838599915,Lost / Dormant Low-Value
CUST5416,228,3820,4,2,-0.09058175042716797,High-Value / VIP Customers
CUST5417,227,5730,3,2,0.44671904976512844,High-Value / VIP Customers
CUST5418,639,2742,4,1,0.24766520636623535,Loyal Mid-Value Customers
CUST5419,31,1114,3,1,0.2089212447818213,Loyal Mid-Value Customers
CUST5422,154,693,3,1,0.16762960683241762,Loyal Mid-Value Customers
CUST5423,614,687,1,0,0.3206974098783919,Lost / Dormant Low-Value
CUST5424,985,894,2,0,0.5481261130485725,Lost / Dormant Low-Value
CUST5425,499,2997,1,0,-0.02668690315037878,Lost / Dormant Low-Value
CUST5426,73,80,1,3,0.5720761079194824,Occasional Low-Value Customers
CUST5427,316,5433,4,2,0.3547150255803279,High-Value / VIP Customers
CUST5428,5,2595,2,3,0.175659918547349,Occasional Low-Value Customers
CUST5429,284,4119,3,2,0.15154869699882106,High-Value / VIP Customers
CUST5430,5,4953,3,2,0.2872810469746396,High-Value / VIP Customers
CUST5432,230,236,1,3,0.5768000161764949,Occasional Low-Value Customers
CUST5433,196,298,1,3,0.5964984846567368,Occasional Low-Value Customers
CUST5434,34,440,1,3,0.5582061815519126,Occasional Low-Value Customers
CUST5435,134,1357,2,3,0.4395446908505039,Occasional Low-Value Customers
CUST5436,570,2155,4,1,0.3555410247573376,Loyal Mid-Value Customers
CUST5437,305,774,2,3,0.5187026804838185,Occasional Low-Value Customers
CUST5439,631,177,1,0,0.34707403284915067,Lost / Dormant Low-Value
CUST5440,1040,995,1,0,0.5714274525970796,Lost / Dormant Low-Value
CUST5441,234,1042,5,1,0.471079214159208,Loyal Mid-Value Customers
CUST5442,636,120,1,0,0.35309926529184726,Lost / Dormant Low-Value
CUST5443,244,118,1,3,0.5586655310526861,Occasional Low-Value Customers
CUST5444,1053,387,1,0,0.5702528777946101,Lost / Dormant Low-Value
CUST5445,103,1666,5,1,0.4928603500884072,Loyal Mid-Value Customers
CUST5446,287,1956,5,1,0.4634734073554458,Loyal Mid-Value Customers
CUST5447,684,597,1,0,0.4556544264929446,Lost / Dormant Low-Value
CUST5448,475,5026,3,2,0.34233786263335375,High-Value / VIP Customers
CUST5449,97,1224,2,3,0.43594801015190404,Occasional Low-Value Customers
CUST5450,36,1684,4,1,0.48833016396442297,Loyal Mid-Value Customers
CUST5451,838,1038,2,0,0.5361845324514208,Lost / Dormant Low-Value
CUST5452,302,125,1,3,0.5065448731215082,Occasional Low-Value Customers
CUST5453,425,994,2,3,0.35644841944106137,Occasional Low-Value Customers
CUST5456,338,2436,3,1,0.279053101029832,Loyal Mid-Value Customers
CUST5457,211,599,2,3,0.5290275362183349,Occasional Low-Value Customers
CUST5458,390,240,1,3,0.3742266303004892,Occasional Low-Value Customers
CUST5459,1078,796,1,0,0.5619692850073059,Lost / Dormant Low-Value
CUST5460,944,396,1,0,0.5969787381059976,Lost / Dormant Low-Value
CUST5461,988,1773,2,0,0.5139206613555177,Lost / Dormant Low-Value
CUST5462,485,1798,1,3,0.09001936150772581,Occasional Low-Value Customers
CUST5463,1061,387,1,0,0.567162920625036,Lost / Dormant Low-Value
CUST5464,5,1187,4,1,0.4445872513679043,Loyal Mid-Value Customers
CUST5465,82,1140,2,3,0.4352531690090838,Occasional Low-Value Customers
CUST5466,558,399,1,0,0.16354738653050177,Lost / Dormant Low-Value
CUST5467,30,1027,2,3,0.4037191690196583,Occasional Low-Value Customers
CUST5468,261,1469,5,1,0.4886294410153734,Loyal Mid-Value Customers
CUST5469,312,2453,2,3,0.26264384534796287,Occasional Low-Value Customers
CUST5470,176,3172,3,1,0.26108265567002215,Loyal Mid-Value Customers
CUST5472,276,3714,2,2,0.01011964369449331,High-Value / VIP Customers
CUST5473,61,745,1,3,0.5731579091389771,Occasional Low-Value Customers
CUST5474,1089,399,1,0,0.5557493585727954,Lost / Dormant Low-Value
CUST5476,16,1145,1,3,0.5229448952194562,Occasional Low-Value Customers
CUST5477,226,1791,2,3,0.3909907925167264,Occasional Low-Value Customers
CUST5478,381,75,1,3,0.3806227601759936,Occasional Low-Value Customers
CUST5479,318,6090,4,2,0.41062317740790927,High-Value / VIP Customers
CUST5481,185,2319,3,1,0.3175603031031001,Loyal Mid-Value Customers
CUST5482,173,3446,4,1,0.2395975311347576,Loyal Mid-Value Customers
CUST5483,920,360,1,0,0.5967037150095024,Lost / Dormant Low-Value
CUST5484,546,995,2,0,0.04851473038759004,Lost / Dormant Low-Value
CUST5485,372,5437,3,2,0.41573796730240664,High-Value / VIP Customers
CUST5486,956,720,2,0,0.5520471073714813,Lost / Dormant Low-Value
CUST5487,1,687,1,3,0.5314886472938058,Occasional Low-Value Customers
CUST5488,465,5395,2,2,0.37431480007534773,High-Value / VIP Customers
CUST5489,1049,129,1,0,0.561571120660266,Lost / Dormant Low-Value
CUST5490,375,396,1,3,0.4121656256570353,Occasional Low-Value Customers
CUST5491,449,318,2,3,0.28270899456059206,Occasional Low-Value Customers
CUST5492,196,885,2,3,0.5159421255622967,Occasional Low-Value Customers
CUST5493,587,3721,2,2,-0.06346172382974977,High-Value / VIP Customers
CUST5494,91,4802,4,2,0.21842292871291943,High-Value / VIP Customers
CUST5495,411,845,2,3,0.39391290283416797,Occasional Low-Value Customers
CUST5496,70,1040,3,1,0.21380023503683288,Loyal Mid-Value Customers
CUST5497,923,604,3,0,0.4005757024063186,Lost / Dormant Low-Value
CUST5498,261,7589,3,2,0.4583399564746514,High-Value / VIP Customers
CUST5499,1023,240,1,0,0.5755768820550204,Lost / Dormant Low-Value
CUST5500,370,4911,5,2,0.1528199159675102,High-Value / VIP Customers
CUST5501,156,2124,2,3,0.3110161727824444,Occasional Low-Value Customers
CUST5502,363,4591,2,2,0.2844996169187459,High-Value / VIP Customers
CUST5503,190,5045,2,2,0.35669065087102236,High-Value / VIP Customers
CUST5504,361,822,3,1,0.1380278435271464,Loyal Mid-Value Customers
CUST5505,78,4527,3,2,0.23226295845410808,High-Value / VIP Customers
CUST5506,350,3196,2,3,0.1445890331546925,Occasional Low-Value Customers
CUST5507,357,6210,5,2,0.3111078593573113,High-Value / VIP Customers
CUST5508,50,1036,2,3,0.4203833653953753,Occasional Low-Value Customers
CUST5509,343,735,2,3,0.5055438914680951,Occasional Low-Value Customers
CUST5510,796,6693,2,2,0.2448152636758711,High-Value / VIP Customers
CUST5512,37,1614,3,1,0.2609411244755679,Loyal Mid-Value Customers
CUST5513,61,1443,3,1,0.25812859487543244,Loyal Mid-Value Customers
CUST5514,128,1956,3,1,0.3085902767596286,Loyal Mid-Value Customers
CUST5515,216,600,1,3,0.5977640208290653,Occasional Low-Value Customers
CUST5516,394,199,1,3,0.36311164340775914,Occasional Low-Value Customers
CUST5517,342,1485,2,3,0.4284172127993735,Occasional Low-Value Customers
CUST5518,411,1225,2,3,0.3790509642792803,Occasional Low-Value Customers
CUST5519,162,1276,2,3,0.46371941079990625,Occasional Low-Value Customers
CUST5520,46,1020,2,3,0.4183784756098114,Occasional Low-Value Customers
CUST5521,481,927,2,3,0.19412099251534484,Occasional Low-Value Customers
CUST5522,154,1825,2,3,0.36756603088355316,Occasional Low-Value Customers
CUST5523,19,1919,5,1,0.454460828418125,Loyal Mid-Value Customers
CUST5524,174,4114,2,2,0.15455429398432066,High-Value / VIP Customers
CUST5526,295,100,1,3,0.5120785650707632,Occasional Low-Value Customers
CUST5527,517,796,1,0,0.012792732659211806,Lost / Dormant Low-Value
CUST5528,52,683,3,1,0.1522974174223929,Loyal Mid-Value Customers
CUST5529,408,5437,3,2,0.4080284759715493,High-Value / VIP Customers
CUST5530,909,456,2,0,0.5478253808534067,Lost / Dormant Low-Value
CUST5531,1095,596,1,0,0.5556523609474864,Lost / Dormant Low-Value
CUST5532,729,3596,1,0,0.2653195810870109,Lost / Dormant Low-Value
CUST5533,5,456,2,3,0.40468515142459704,Occasional Low-Value Customers
CUST5534,1010,258,1,0,0.5801268578711901,Lost / Dormant Low-Value
CUST5535,551,948,2,0,0.06704605738099728,Lost / Dormant Low-Value
CUST5537,807,1018,2,0,0.5228674361564234,Lost / Dormant Low-Value
CUST5539,111,2721,3,1,0.3049775689341763,Loyal Mid-Value Customers
CUST5540,184,1991,4,1,0.5337436010022035,Loyal Mid-Value Customers
CUST5541,10,3996,1,3,0.12070573285769118,Occasional Low-Value Customers
CUST5542,474,257,2,3,0.2074325637550188,Occasional Low-Value Customers
CUST5543,35,243,2,3,0.42716192018459914,Occasional Low-Value Customers
CUST5544,782,5621,4,2,0.24648048795236907,High-Value / VIP Customers
CUST5545,4,4794,3,2,0.2576451356135516,High-Value / VIP Customers
CUST5546,321,320,2,3,0.5125456470088364,Occasional Low-Value Customers
CUST5547,529,4106,4,2,0.055303354789176945,High-Value / VIP Customers
CUST5548,237,2293,3,1,0.31059236199836315,Loyal Mid-Value Customers
CUST5549,249,400,1,3,0.5734042910352951,Occasional Low-Value Customers
CUST5550,180,925,3,1,0.20903216369141417,Loyal Mid-Value Customers
CUST5551,183,7248,4,2,0.4318294238818316,High-Value / VIP Customers
CUST5552,570,981,3,1,0.02960646994137161,Loyal Mid-Value Customers
CUST5554,493,4605,2,2,0.2636454196217404,High-Value / VIP Customers
CUST5555,577,198,1,0,0.21602329236609805,Lost / Dormant Low-Value
CUST5556,178,2783,3,1,0.3094757145084353,Loyal Mid-Value Customers
CUST5557,70,995,2,3,0.44034535468810715,Occasional Low-Value Customers
